"Rank","Company","State","Industry","Score","Environmental.Score","Social.Score","Corporate.Governance","HTICK","date","SICCD","PRC","RET","SHROUT","sprtrn","ind","fyear","at","revt"
156,"New Jersey Resources","New Jersey","Energy & Utilities",70.1,42.8,79.6,87.9,"NJR",20200228,4924,35.31,-0.14545,95571,-0.08411,"m",2019,4372.985,2592.045
156,"New Jersey Resources","New Jersey","Energy & Utilities",70.1,42.8,79.6,87.9,"NJR",20200331,4924,33.97,-0.029099,95571,-0.125119,"m",2019,4372.985,2592.045
156,"New Jersey Resources","New Jersey","Energy & Utilities",70.1,42.8,79.6,87.9,"NJR",20200430,4924,33.78,-0.005593,95571,0.126844,"m",2019,4372.985,2592.045
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20190531,7363,85.52,-0.098188,59821,-0.065778,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20190628,7363,96.6,0.12956,59821,0.06893,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20190731,7363,91.35,-0.054348,59821,0.013128,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20190830,7363,81.74,-0.1052,59840,-0.018092,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20190930,7363,84.24,0.030585,59840,0.017181,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20191031,7363,90.92,0.079297,59840,0.020432,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20191129,7363,92.64,0.030906,58962,0.034047,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20191231,7363,97.1,0.048143,58962,0.02859,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20200131,7363,91.49,-0.057775,58962,-0.001628,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20200228,7363,75.94,-0.169964,58778,-0.08411,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20200331,7363,52.99,-0.302212,58679,-0.125119,"m",2019,9223.8,20863.5
157,"ManpowerGroup","Wisconsin","Professional Services",70.1,85.2,70.6,54.6,"MAN",20200430,7363,74.24,0.401019,58679,0.126844,"m",2019,9223.8,20863.5
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20190531,2011,75.89,0.016731,294804,-0.065778,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20190628,2011,80.74,0.063908,294804,0.06893,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20190731,2011,79.5,-0.015358,294804,0.013128,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20190830,2011,93.04,0.175031,294676,-0.018092,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20190930,2011,86.14,-0.074162,294676,0.017181,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20191031,2011,82.79,-0.03889,294676,0.020432,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20191129,2011,89.89,0.090832,295184,0.034047,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20191231,2011,91.04,0.012793,295365,0.02859,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20200131,2011,82.63,-0.092377,295365,-0.001628,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20200228,2011,67.83,-0.174029,295028,-0.08411,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20200331,2011,57.87,-0.146838,295028,-0.125119,"m",2019,33097,42405
158,"Tyson Foods","Arkansas","Consumer Goods",70.1,68.1,79,63.3,"TSN",20200430,2011,62.19,0.07465,295028,0.126844,"m",2019,33097,42405
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20190531,4011,166.78,-0.052982,707838,-0.065778,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20190628,4011,169.11,0.013971,707838,0.06893,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20190731,4011,179.95,0.0641,704530,0.013128,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20190830,4011,161.96001,-0.094582,704530,-0.018092,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20190930,4011,161.98,0.000123,704530,0.017181,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20191031,4011,165.46001,0.021484,694200,0.020432,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20191129,4011,175.99001,0.069503,694200,0.034047,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20191231,4011,180.78999,0.027274,694200,0.02859,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20200131,4011,179.42,-0.007578,694200,-0.001628,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20200228,4011,159.81,-0.10389,690261,-0.08411,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20200331,4011,141.03999,-0.117452,690261,-0.125119,"m",2019,61673,21708
159,"Union Pacific","Nebraska","Travel, Transport & Logistics",70,62.2,70.6,77.4,"UNP",20200430,4011,159.78999,0.132941,678568,0.126844,"m",2019,61673,21708
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20190531,3822,184.09,5.4e-05,288242,-0.065778,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20190628,3822,197.44,0.075018,288242,0.06893,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20190731,3822,201.73,0.021728,288242,0.013128,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20190830,3822,206.31,0.022704,287752,-0.018092,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20190930,3822,198.03999,-0.037856,287752,0.017181,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191031,3822,192.07001,-0.030145,287752,0.020432,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191129,3822,186.67,-0.028115,288244,0.034047,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20191231,3822,192.99001,0.036374,288244,0.02859,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20200131,3822,196.11,0.016167,288244,-0.001628,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20200228,3822,180.45,-0.079853,288244,-0.08411,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20200331,3822,155.83,-0.133832,289166,-0.125119,"m",2019,20869.1,14906.3
160,"Ecolab","Minnesota","Materials",69.8,56.3,83.6,69.6,"ECL",20200430,3822,193.5,0.241738,289166,0.126844,"m",2019,20869.1,14906.3
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20190531,5812,659.96997,-0.040797,27714,-0.065778,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20190628,5812,732.88,0.110475,27714,0.06893,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20190731,5812,795.53003,0.085485,27723,0.013128,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20190830,5812,838.41998,0.053914,27723,-0.018092,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20190930,5812,840.46997,0.002445,27723,0.017181,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191031,5812,778.15997,-0.074137,27795,0.020432,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191129,5812,813.91998,0.045955,27795,0.034047,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20191231,5812,837.10999,0.028492,27795,0.02859,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20200131,5812,866.76001,0.03542,27795,-0.001628,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20200228,5812,773.58002,-0.107504,27768,-0.08411,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20200331,5812,654.40002,-0.154063,27768,-0.125119,"m",2019,5104.604,5586.369
161,"Chipotle Mexican Grill","California","Entertainment, Leisure & Dining",69.7,50.3,76.2,82.7,"CMG",20200430,5812,878.54999,0.342527,27891,0.126844,"m",2019,5104.604,5586.369
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20190531,5311,49.32,-0.306329,163166,-0.065778,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20190628,5311,47.55,-0.022303,162026,0.06893,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20190731,5311,53.86,0.132702,162026,0.013128,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20190830,5311,47.26,-0.12254,162026,-0.018092,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20190930,5311,49.66,0.06496,159127,0.017181,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191031,5311,51.26,0.032219,159127,0.020432,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191129,5311,47.01,-0.082911,159127,0.034047,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20191231,5311,50.95,0.098064,156568,0.02859,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20200131,5311,42.75,-0.160942,156568,-0.001628,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20200228,5311,39.15,-0.08421,156568,-0.08411,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20200331,5311,14.59,-0.609349,155246,-0.125119,"m",2019,14555,19974
162,"Kohls","Wisconsin","Retail",69.7,68.8,74.1,66.3,"KSS",20200430,5311,18.46,0.26525,155246,0.126844,"m",2019,14555,19974
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20190531,1389,21.29,-0.2485,873978,-0.065778,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20190628,1389,22.74,0.076562,873978,0.06893,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20190731,1389,23,0.011434,875932,0.013128,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20190830,1389,18.84,-0.18087,875932,-0.018092,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20190930,1389,18.85,0.010085,875932,0.017181,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191031,1389,19.25,0.02122,877804,0.020432,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191129,1389,20.99,0.09039,877804,0.034047,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20191231,1389,24.47,0.174369,877804,0.02859,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20200131,1389,21.81,-0.108705,877804,-0.001628,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20200228,1389,16.96,-0.222375,879911,-0.08411,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20200331,1389,6.85,-0.585495,879911,-0.125119,"m",2019,25377,22408
163,"Halliburton","Texas","Energy & Utilities",69.6,63.9,67.1,77.9,"HAL",20200430,1389,10.5,0.532847,877278,0.126844,"m",2019,25377,22408
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20190531,8071,95.91,-0.004876,134375,-0.065778,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20190628,8071,101.81,0.061516,134375,0.06893,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20190731,8071,102.08,0.007858,134670,0.013128,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20190830,8071,102.37,0.002841,134670,-0.018092,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20190930,8071,107.03,0.045521,134670,0.017181,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191031,8071,101.25,-0.049052,134697,0.020432,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191129,8071,106.55,0.052346,134697,0.034047,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20191231,8071,106.79,0.002252,134697,0.02859,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20200131,8071,110.67,0.041296,133000,-0.001628,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20200228,8071,106.06,-0.041655,133455,-0.08411,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20200331,8071,80.3,-0.242881,133455,-0.125119,"m",2019,12843,7726
164,"Quest Diagnostics","New York","Health Care & Life Sciences",69.6,52.5,83,73.4,"DGX",20200430,8071,110.11,0.378207,133701,0.126844,"m",2019,12843,7726
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20190531,6798,65.96,-0.009305,167519,-0.065778,"m",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20190628,6798,66.74,0.011825,167125,0.06893,"m",2019,11132.253,1195.163
165,"Regency Centers","Florida","Real Estate & Housing",69.5,60.1,79,69.6,"REG",20190731,6798,66.7,-0.000599,167125,0.013128,"m",2019,11132.253,1195.163
